ZipCode,Start_Lng_Representative,Start_Lat_Representative,Date,DelayFromTypicalTrafficMins,Coordinates
94621-3643,-122.19371,37.762356,2021-01-10,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-11,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-12,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-15,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-16,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-17,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-18,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-19,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-21,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-22,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-23,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-25,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-27,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-28,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-29,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-01-31,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-01,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-02,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-03,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-04,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-06,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-07,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-08,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-09,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-10,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-11,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-12,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-13,3,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-14,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-15,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-16,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-17,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-18,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-20,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-21,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-23,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-24,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-25,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-02-28,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-02,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-03,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-04,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-07,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-08,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-09,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-10,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-11,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-12,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-13,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-14,3,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-15,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-16,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-18,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-20,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-21,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-22,1,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-24,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-25,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-26,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-27,3,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-28,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-29,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2021-03-30,0,"(37.762356, -122.19371)"
94621-3643,-122.19371,37.762356,2022-05-29,6,"(37.762356, -122.19371)"
94621-3716,-122.200806,37.756832,2017-03-30,4.42000007629395,"(37.756832, -122.200806)"
94621-3716,-122.200806,37.756832,2017-08-02,9.56999969482422,"(37.756832, -122.200806)"
94621-3716,-122.200806,37.756832,2019-11-04,10,"(37.756832, -122.200806)"
94621-3716,-122.200806,37.756832,2020-04-16,3,"(37.756832, -122.200806)"
94621-3951,-122.199532,37.765118,2017-09-04,12.8800001144409,"(37.765118, -122.199532)"
94621-4417,-122.208656,37.763512,2016-04-11,5.32999992370605,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2017-03-26,5.42000007629395,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2017-04-25,4.92000007629395,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2017-05-02,2.23000001907349,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-02-03,9.42000007629394,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-04-10,12.9500000476837,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-04-16,4.57000017166138,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-04-24,7.95000028610229,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-07-19,5.32999992370605,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-09-05,16.7199993133545,"(37.763512, -122.208656)"
94621-4417,-122.208656,37.763512,2018-11-13,2.61999988555908,"(37.763512, -122.208656)"
94702-1022,-122.295837,37.880371,2016-07-30,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2016-11-19,3.38000011444092,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-01-10,1.85000002384186,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-01-16,5.96999979019165,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-03-29,4.61999988555908,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-04-01,1.77999997138977,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-05-23,2.02999997138977,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-08-10,8.80000019073486,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-09-27,11.2299998402596,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-09-28,10.6499998569489,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-11-24,4.21999979019165,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2017-11-28,5.21999979019165,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2018-03-16,5.32999992370605,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2018-07-05,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2018-07-19,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2018-07-26,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2018-10-02,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2018-11-15,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-02-05,1.62999999523163,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-02-09,0.300000011920929,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-02-14,5.40000009536743,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-03-15,3.82999992370606,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-03-31,4.17000007629394,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-08-28,3,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-08-29,5,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-09-18,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-09-25,2,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-10-04,6,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-10-13,4,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-10-23,2,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-10-24,2,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-10-28,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-11-16,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-11-25,2,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-12-13,3,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-12-18,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2019-12-23,12,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-02-18,44,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-02-28,7,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-05,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-14,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-17,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-19,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-20,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-21,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-24,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-26,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-11-30,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-12-03,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-12-12,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-12-24,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2020-12-30,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-01,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-02,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-09,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-14,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-16,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-23,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-01-30,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-11,2,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-12,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-13,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-15,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-19,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-20,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-22,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-02-27,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-02,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-03,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-04,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-06,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-07,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-11,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-13,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-14,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-19,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-21,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-23,0,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-24,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-25,1,"(37.880371, -122.295837)"
94702-1022,-122.295837,37.880371,2021-03-27,6,"(37.880371, -122.295837)"
94702-1614,-122.291885,37.868046,2016-09-20,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-02-22,0.219999998807907,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-04-20,10.9499998092651,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-08-10,1.51999998092651,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-09-13,1.16999995708466,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-09-27,10.5199997425079,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-09-28,9.02999976277351,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2017-11-24,7.23000001907349,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2018-01-23,0.519999980926514,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2018-09-12,0.929999992251396,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2018-11-06,0.550000011920929,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2019-07-17,3,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2019-10-13,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2019-11-12,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2019-11-13,3,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2019-12-18,4,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2019-12-30,3,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-02-29,4,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-09-19,2,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-09-26,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-09-29,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-11-04,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-11-07,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-11-08,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-11-17,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-11-25,2,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-12-17,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2020-12-30,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-01-09,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-01-10,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-01-11,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-01-29,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-02-06,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-02-10,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-02-16,1,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-03-08,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-03-13,2,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-03-23,0,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2021-10-29,4,"(37.868046, -122.291885)"
94702-1614,-122.291885,37.868046,2022-01-02,5,"(37.868046, -122.291885)"
94702-1623,-122.292824,37.871441,2016-05-27,0.419999986886978,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2016-07-09,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2016-09-05,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2016-12-17,2.40000009536743,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2017-06-23,0.529999971389771,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2017-08-04,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2017-10-09,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2017-10-14,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-04-14,1.27999997138977,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-05-05,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-05-16,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-05-23,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-07-18,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-07-19,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-08-29,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-09-05,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-09-08,0.200000002980232,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-10-03,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-10-10,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2018-10-17,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2019-05-09,1.04999995231628,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2019-06-19,9,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2019-11-01,2,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2019-11-23,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-03-07,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-09-29,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-01,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-02,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-06,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-08,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-09,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-10,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-14,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-16,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-21,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-22,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-24,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-27,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-28,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-10-31,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-11-01,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-11-07,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-11-09,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-11-12,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-11-13,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-12-01,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-12-02,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-12-03,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-12-12,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-12-13,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2020-12-26,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-01-03,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-01-06,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-01-12,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-01-15,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-02-02,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-02-12,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-02-17,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-02-26,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-02-27,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-03-16,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-03-20,1,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-03-22,0,"(37.871441, -122.292824)"
94702-1623,-122.292824,37.871441,2021-03-26,1,"(37.871441, -122.292824)"
94702-2204,-122.287743,37.85519,2017-11-10,10.2799997329712,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2020-10-27,0,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2020-11-21,3,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2020-12-10,0,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2020-12-15,0,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2021-01-21,2,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2021-03-01,0,"(37.85519, -122.287743)"
94702-2204,-122.287743,37.85519,2021-03-27,0,"(37.85519, -122.287743)"
94702-2239,-122.287651,37.855381,2016-05-04,2.77999997138977,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2016-08-17,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2016-12-07,4.15000009536743,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2016-12-17,0.529999971389771,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2017-11-08,4.42000007629395,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2017-11-22,8.56999969482422,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-01-25,12,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-09-29,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-09-30,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-01,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-02,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-03,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-05,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-06,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-07,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-09,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-11,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-12,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-13,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-14,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-15,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-16,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-17,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-18,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-19,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-20,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-21,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-22,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-23,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-24,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-26,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-27,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-28,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-30,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-10-31,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-02,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-03,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-05,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-06,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-07,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-08,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-10,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-11,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-12,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-13,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-14,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-15,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-17,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-18,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-19,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-20,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-24,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-25,2,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-11-26,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-12-01,1,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-12-07,2,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-12-13,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-12-15,0,"(37.855381, -122.287651)"
94702-2239,-122.287651,37.855381,2020-12-19,0,"(37.855381, -122.287651)"
