ZipCode,Start_Lng_Representative,Start_Lat_Representative,Date,DelayFromTypicalTrafficMins,Coordinates
94551-9384,-121.67691,37.723217,2019-01-11,2.869999885559082,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-02-01,1.7200000286102295,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-02-13,3.829999923706055,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-05-09,14.310000002384186,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-05-22,3.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-05-25,9.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-06-25,6.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-08-07,1.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-08-31,9.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-09-20,9.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-09-21,8.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-09-25,9.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-12-14,4.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2019-12-17,8.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-02-01,5.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-02-08,5.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-03-01,3.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-03-11,1.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-07-15,9.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-08-03,16.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-08-25,12.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-09-12,6.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2020-09-18,2.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-02-20,2.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-04-05,16.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-04-06,5.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-05-19,3.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-06-18,5.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-06-29,10.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-07-09,10.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-07-31,15.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-08-04,7.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-08-13,8.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-08-31,6.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2021-11-13,3.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2022-07-07,1.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2022-07-29,19.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2022-08-15,9.0,"(37.723217, -121.67691)"
94551-9384,-121.67691,37.723217,2022-09-02,8.0,"(37.723217, -121.67691)"
94551-9601,-121.858414,37.717613,2019-04-20,11.229999542236328,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-04-22,2.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-04-30,3.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-05-01,5.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-05-07,6.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-06-20,3.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-07-25,1.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-08-02,2.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-08-03,8.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2020-08-18,2.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2021-08-20,5.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2021-10-15,5.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2022-04-29,4.0,"(37.717613, -121.858414)"
94551-9601,-121.858414,37.717613,2022-08-18,5.0,"(37.717613, -121.858414)"
94551-9623,-121.747025,37.694618,2016-08-02,0.0,"(37.694618, -121.747025)"
94551-9623,-121.747025,37.694618,2016-11-01,3.9300000667572017,"(37.694618, -121.747025)"
94551-9623,-121.747025,37.694618,2018-03-10,2.3499999046325684,"(37.694618, -121.747025)"
94551-9623,-121.747025,37.694618,2018-03-20,9.0,"(37.694618, -121.747025)"
94551-9623,-121.747025,37.694618,2018-04-05,4.630000114440918,"(37.694618, -121.747025)"
94551-9623,-121.747025,37.694618,2019-07-27,6.0,"(37.694618, -121.747025)"
94551-9623,-121.747025,37.694618,2020-08-26,7.0,"(37.694618, -121.747025)"
94551-9713,-121.682762,37.723309,2019-01-04,4.449999809265137,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-01-26,1.7699999809265137,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-05-09,10.730000257492065,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-05-10,35.87000036239624,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-05-25,4.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-06-25,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-07-11,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-07-12,7.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-07-31,5.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-08-31,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-09-14,8.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-09-26,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2019-12-05,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-01-02,8.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-03-01,4.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-07-04,5.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-07-08,7.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-08-03,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-08-04,5.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-08-25,18.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2020-09-25,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-02-20,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-04-02,5.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-04-27,9.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-05-21,7.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-06-03,7.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-06-26,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-06-29,10.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-07-09,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-07-26,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-07-27,7.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-08-04,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-09-08,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-10-15,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-10-16,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-10-25,4.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-10-26,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-11-13,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-11-19,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-12-01,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-12-03,0.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-12-18,4.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-12-21,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2021-12-30,6.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-02-23,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-02-26,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-03-23,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-04-08,7.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-04-09,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-04-16,2.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-05-14,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-06-14,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-06-17,1.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-07-21,3.0,"(37.723309, -121.682762)"
94551-9713,-121.682762,37.723309,2022-07-22,7.0,"(37.723309, -121.682762)"
94551-9722,-121.654495,37.746471,2019-01-23,0.8799999952316284,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-02-13,8.569999694824219,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-05-10,3.619999885559082,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-05-25,4.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-05-31,4.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-06-25,3.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-08-07,6.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-08-24,2.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-08-31,1.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-10-22,2.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-11-27,2.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2019-12-17,1.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2020-03-11,7.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2020-08-03,12.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2020-08-24,2.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2020-09-25,4.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2021-02-20,2.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2021-05-12,7.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2021-07-26,3.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2021-07-31,2.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2021-08-16,10.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2021-08-31,0.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2022-02-28,7.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2022-04-01,9.0,"(37.746471, -121.654495)"
94551-9722,-121.654495,37.746471,2022-07-30,9.0,"(37.746471, -121.654495)"
94551-9743,-121.675941,37.724049,2019-06-25,15.0,"(37.724049, -121.675941)"
94551-9743,-121.675941,37.724049,2019-09-20,10.0,"(37.724049, -121.675941)"
94551-9743,-121.675941,37.724049,2020-08-01,4.0,"(37.724049, -121.675941)"
94551-9761,-121.72413600000002,37.717274,2016-09-13,0.0,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2016-10-04,0.0,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2017-07-06,1.2799999713897705,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2017-07-20,0.6700000166893005,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2017-08-04,0.7799999713897705,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2017-08-10,0.2300000041723252,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2017-08-31,9.829999923706056,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2018-08-23,0.0299999993294477,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2018-10-12,0.9700000286102296,"(37.717274, -121.72413600000002)"
94551-9761,-121.72413600000002,37.717274,2019-01-10,0.0,"(37.717274, -121.72413600000002)"
94551-9766,-121.726875,37.747574,2016-04-20,6.480000019073486,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2016-06-17,0.0,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2016-06-18,0.0,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2016-06-30,0.0,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2016-09-29,0.0,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2018-06-21,1.850000023841858,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2022-05-17,9.0,"(37.747574, -121.726875)"
94551-9766,-121.726875,37.747574,2022-08-23,8.0,"(37.747574, -121.726875)"
94551-9772,-121.7742,37.697529,2021-10-05,7.0,"(37.697529, -121.7742)"
94551-9772,-121.7742,37.697529,2021-12-14,7.0,"(37.697529, -121.7742)"
94551-9772,-121.7742,37.697529,2021-12-21,7.0,"(37.697529, -121.7742)"
94551-9772,-121.7742,37.697529,2022-05-03,7.0,"(37.697529, -121.7742)"
94551-9772,-121.7742,37.697529,2022-07-26,10.0,"(37.697529, -121.7742)"
94551-9772,-121.7742,37.697529,2022-08-30,7.0,"(37.697529, -121.7742)"
94551-9795,-121.72413600000002,37.727375,2016-04-12,0.8000000119209291,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-05-13,2.380000114440918,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-05-25,1.1699999570846558,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-06-15,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-06-17,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-06-21,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-07-12,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-11-16,1.3799999952316284,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-11-23,7.78000020980835,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-12-07,1.1799999475479126,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2016-12-14,0.6000000238418579,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-02-07,0.8000000119209291,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-02-11,0.8500000238418579,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-02-22,10.920000076293944,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-04-05,1.4199999570846558,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-05-02,0.7799999713897705,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-05-08,2.0699999332427983,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-05-17,0.8299999833106995,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-05-23,1.5199999809265137,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-08-24,7.53000020980835,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-09-14,1.2999999523162842,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-09-18,2.5799999833106995,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-09-28,3.470000028610228,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-10-03,0.6800000071525574,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-11-07,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2017-11-14,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-01-04,2.5299999713897705,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-01-16,1.0700000524520874,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-04-17,2.0199999809265137,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-05-15,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-05-17,1.9299999475479128,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-06-01,0.4199999868869781,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-06-06,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-07-13,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-07-25,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-08-14,0.1299999952316284,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-09-05,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-09-06,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-09-12,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-10-01,1.4199999570846558,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-10-09,0.9200000166893004,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-10-18,1.0299999713897705,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-10-22,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-10-25,7.300000190734862,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-10-31,4.119999885559082,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-11-13,0.3000000119209289,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-11-17,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-11-29,2.470000028610229,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2018-12-20,7.070000171661378,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-03,0.6700000166893005,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-04,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-07,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-08,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-10,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-11,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-12,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-15,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-16,4.320000171661377,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-24,1.9299999475479128,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-25,3.0699999332427983,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-28,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-01-31,3.380000114440918,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-01,8.329999923706055,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-07,3.7799999713897705,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-08,8.329999923706055,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-12,8.569999694824219,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-14,5.46999979019165,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-20,0.6000000238418579,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-21,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-02-27,0.6800000071525574,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-03-05,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-03-06,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-03-07,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-03-11,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-03-22,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-03-25,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-04-01,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-04-04,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-04-12,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-06-07,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-07-08,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-07-23,1.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2019-12-12,1.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2020-03-03,1.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2020-03-10,6.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2020-07-16,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2020-07-28,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-02-05,1.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-02-17,2.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-02-19,1.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-02-26,3.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-03-08,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-03-26,4.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-05-11,4.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-05-20,4.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-05-24,7.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-06-10,6.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-06-15,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-06-28,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-07-01,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-08-04,6.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-08-16,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-09-01,8.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-09-09,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-09-20,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-11-02,24.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-11-19,2.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-12-01,3.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2021-12-13,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-01-19,0.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-03-04,12.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-03-10,3.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-04-21,3.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-05-13,5.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-06-15,2.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-07-20,8.0,"(37.727375, -121.72413600000002)"
94551-9795,-121.72413600000002,37.727375,2022-08-26,5.0,"(37.727375, -121.72413600000002)"
94552-2607,-122.043884,37.704784,2017-01-25,8.029999732971191,"(37.704784, -122.043884)"
94552-2607,-122.043884,37.704784,2017-08-18,3.5299999713897705,"(37.704784, -122.043884)"
94552-2607,-122.043884,37.704784,2017-12-15,7.730000019073486,"(37.704784, -122.043884)"
94552-2607,-122.043884,37.704784,2018-06-01,0.5,"(37.704784, -122.043884)"
94552-2608,-122.042267,37.705856,2016-08-17,0.0,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2016-11-19,4.650000095367432,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2016-12-16,4.329999923706056,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2017-01-26,7.519999980926514,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2017-05-02,13.259999752044678,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2017-09-14,21.95000028610229,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2017-11-10,6.050000190734862,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2017-11-15,4.420000076293945,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2017-11-18,6.550000190734862,"(37.705856, -122.042267)"
94552-2608,-122.042267,37.705856,2018-10-17,5.03000020980835,"(37.705856, -122.042267)"
